"origin","model","h","forecast","actual","error"
103,"MA(2)",6,90.5508763413379,81.6239994049072,-8.92687693643065
103,"MA(2)",12,94.3185729508092,78.8750013871626,-15.4435715636465
103,"ARMA(1,1)",1,87.1894570264025,92.7664993286133,5.57704230221074
103,"ARMA(1,1)",6,90.2630838209915,81.6239994049072,-8.63908441608424
103,"ARMA(1,1)",12,93.8970473525939,78.8750013871626,-15.0220459654313
103,"Auto-ARIMA",1,86.8278500543659,92.7664993286133,5.93864927424741
103,"Auto-ARIMA",6,85.8303469356224,81.6239994049072,-4.20634753071519
103,"Auto-ARIMA",12,85.1003668199902,78.8750013871626,-6.22536543282753
104,"Naive RW",1,92.7664993286132,88.7040911587802,-4.06240816983305
104,"Naive RW",6,92.7664993286132,84.66549949646,-8.10099983215328
104,"Naive RW",12,92.7664993286132,72.6384994506836,-20.1279998779296
104,"Naive RW (bias-c)",1,93.2288304963571,88.7040911587802,-4.52473933757693
104,"Naive RW (bias-c)",6,95.5752794691813,84.66549949646,-10.9097799727214
104,"Naive RW (bias-c)",12,98.4691037359712,72.6384994506836,-25.8306042852876
104,"RW + drift",1,93.3252050145157,88.7040911587802,-4.62111385573553
104,"RW + drift",6,96.1696144297107,84.66549949646,-11.5041149332507
104,"RW + drift",12,99.6975719305444,72.6384994506836,-27.0590724798608
104,"AR(1)",1,96.3341917302439,88.7040911587802,-7.63010057146371
104,"AR(1)",6,100.742279997967,84.66549949646,-16.0767805015072
104,"AR(1)",12,104.444876887879,72.6384994506836,-31.8063774371955
104,"MA(1)",1,96.3471016321881,88.7040911587802,-7.6430104734079
104,"MA(1)",6,100.011474420239,84.66549949646,-15.345974923779
104,"MA(1)",12,104.509594141618,72.6384994506836,-31.8710946909341
104,"MA(2)",1,96.7418293507306,88.7040911587802,-8.03773819195037
104,"MA(2)",6,101.170198249691,84.66549949646,-16.5046987532313
104,"MA(2)",12,105.988475256488,72.6384994506836,-33.3499758058044
104,"ARMA(1,1)",1,96.5366839894238,88.7040911587802,-7.83259283064359
104,"ARMA(1,1)",6,100.539308519745,84.66549949646,-15.8738090232849
104,"ARMA(1,1)",12,105.17404172815,72.6384994506836,-32.5355422774669
104,"Auto-ARIMA",1,93.097294963492,88.7040911587802,-4.39320380471185
104,"Auto-ARIMA",6,92.9437116515381,84.66549949646,-8.27821215507818
104,"Auto-ARIMA",12,90.2519845307287,72.6384994506836,-17.6134850800451
105,"Naive RW",1,88.7040911587802,82.0277273004705,-6.67636385830967
105,"Naive RW",6,88.7040911587802,88.9999993064187,0.295908147638471
105,"Naive RW",12,88.7040911587802,75.3769571055537,-13.3271340532265
105,"Naive RW (bias-c)",1,89.1428065113016,82.0277273004705,-7.11507921083103
105,"Naive RW (bias-c)",6,91.36914587509,88.9999993064187,-2.36914656867135
105,"Naive RW (bias-c)",12,94.1142703666283,75.3769571055537,-18.7373132610747
105,"RW + drift",1,89.1951796418372,82.0277273004705,-7.16745234136668
105,"RW + drift",6,91.6917062155737,88.9999993064187,-2.69170690915502
105,"RW + drift",12,94.7799462109802,75.3769571055537,-19.4029891054265
105,"AR(1)",1,88.0772802153572,82.0277273004705,-6.04955291488666
105,"AR(1)",6,89.8203668017053,88.9999993064187,-0.820367495286604
105,"AR(1)",12,92.8421296699978,75.3769571055537,-17.4651725644441
105,"MA(1)",1,86.9961357726684,82.0277273004705,-4.96840847219788
105,"MA(1)",6,89.8325456171936,88.9999993064187,-0.83254631077493
105,"MA(1)",12,93.2856629351138,75.3769571055537,-17.9087058295602
105,"MA(2)",1,87.0271181871177,82.0277273004705,-4.99939088664718
105,"MA(2)",6,89.4586124508388,88.9999993064187,-0.458613144420156
105,"MA(2)",12,93.0347790320975,75.3769571055537,-17.6578219265438
105,"ARMA(1,1)",1,87.0079331652598,82.0277273004705,-4.98020586478924
105,"ARMA(1,1)",6,89.6968670861701,88.9999993064187,-0.696867779751457
105,"ARMA(1,1)",12,93.1992873324649,75.3769571055537,-17.8223302269112
105,"Auto-ARIMA",1,86.5601382699613,82.0277273004705,-4.53241096949075
105,"Auto-ARIMA",6,87.134538891681,88.9999993064187,1.86546041473764
105,"Auto-ARIMA",12,85.9120857415792,75.3769571055537,-10.5351286360256
106,"Naive RW",1,82.0277273004705,77.323999786377,-4.70372751409357
106,"Naive RW",6,82.0277273004705,82.9918185147372,0.964091214266688
106,"Naive RW",12,82.0277273004705,73.4069999694824,-8.6207273309881
106,"Naive RW (bias-c)",1,82.4319665357436,77.323999786377,-5.10796674936668
106,"Naive RW (bias-c)",6,84.4832416379336,82.9918185147372,-1.49142312319637
106,"Naive RW (bias-c)",12,87.012262225782,73.4069999694824,-13.6052622562995
106,"RW + drift",1,82.4166957277071,77.323999786377,-5.09269594133015
106,"RW + drift",6,84.3893802344749,82.9918185147372,-1.39756171973772
106,"RW + drift",12,86.8190273061233,73.4069999694824,-13.4120273366409
106,"AR(1)",1,80.4802188507333,77.323999786377,-3.15621906435634
106,"AR(1)",6,81.2818608218079,82.9918185147372,1.70995769292936
106,"AR(1)",12,83.6167193114332,73.4069999694824,-10.2097193419508
106,"MA(1)",1,81.1181196438881,77.323999786377,-3.79411985751115
106,"MA(1)",6,83.4755215797738,82.9918185147372,-0.483703065036622
106,"MA(1)",12,86.3264832868785,73.4069999694824,-12.9194833173961
106,"MA(2)",1,80.477092375678,77.323999786377,-3.15309258930107
106,"MA(2)",6,82.5855288656778,82.9918185147372,0.40628964905946
106,"MA(2)",12,85.5040150251182,73.4069999694824,-12.0970150556357
106,"ARMA(1,1)",1,80.8902777015671,77.323999786377,-3.56627791519017
106,"ARMA(1,1)",6,83.1341041650194,82.9918185147372,-0.142285650282147
106,"ARMA(1,1)",12,86.0125595505948,73.4069999694824,-12.6055595811123
106,"Auto-ARIMA",1,82.2395653398896,77.323999786377,-4.91556555351264
106,"Auto-ARIMA",6,83.5268074260823,82.9918185147372,-0.53498891134511
106,"Auto-ARIMA",12,82.6482802634679,73.4069999694824,-9.24128029398548
107,"Naive RW",1,77.323999786377,79.197143191383,1.87314340500603
107,"Naive RW",6,77.323999786377,82.889474166067,5.56547437969006
107,"Naive RW",12,77.323999786377,73.1285716465541,-4.19542813982282
107,"Naive RW (bias-c)",1,77.7027548972082,79.197143191383,1.49438829417483
107,"Naive RW (bias-c)",6,79.6245416375786,82.889474166067,3.26493252848842
107,"Naive RW (bias-c)",12,81.993529156668,73.1285716465541,-8.86495751011384
107,"RW + drift",1,77.6443652479679,79.197143191383,1.55277794341514
107,"RW + drift",6,79.2662127500058,82.889474166067,3.62326141606125
107,"RW + drift",12,81.2572099359525,73.1285716465541,-8.12863828939834
107,"AR(1)",1,76.3090823952669,79.197143191383,2.88806079611605
107,"AR(1)",6,77.0801113804965,82.889474166067,5.80936278557049
107,"AR(1)",12,79.0120472941157,73.1285716465541,-5.88347564756157
107,"MA(1)",1,76.731509902843,79.197143191383,2.46563328854002
107,"MA(1)",6,78.7395519229731,82.889474166067,4.14992224309387
107,"MA(1)",12,81.1546196721598,73.1285716465541,-8.02604802560566
107,"MA(2)",1,76.5709301637701,79.197143191383,2.62621302761285
107,"MA(2)",6,78.485156434273,82.889474166067,4.40431773179398
107,"MA(2)",12,81.0325849003605,73.1285716465541,-7.90401325380641
107,"ARMA(1,1)",1,76.6432912415963,79.197143191383,2.55385194978666
107,"ARMA(1,1)",6,78.580905092365,82.889474166067,4.308569073702
107,"ARMA(1,1)",12,81.0439950238778,73.1285716465541,-7.91542337732371
107,"Auto-ARIMA",1,75.0470695572098,79.197143191383,4.1500736341732
107,"Auto-ARIMA",6,77.6332246103242,82.889474166067,5.25624955574285
107,"Auto-ARIMA",12,78.7336442970125,73.1285716465541,-5.60507265045841
108,"Naive RW",1,79.197143191383,81.6239994049072,2.42685621352423
108,"Naive RW",6,79.197143191383,83.7177273143422,4.52058412295916
108,"Naive RW",12,79.197143191383,78.2633343651181,-0.93380882626488
108,"Naive RW (bias-c)",1,79.5816839312299,81.6239994049072,2.04231547367733
108,"Naive RW (bias-c)",6,81.5325766002398,83.7177273143422,2.18515071410241
108,"Naive RW (bias-c)",12,83.9368792761863,78.2633343651181,-5.67354491106822
108,"RW + drift",1,79.5398512671878,81.6239994049072,2.08414813771945
108,"RW + drift",6,81.2757653080393,83.7177273143422,2.44196200630289
108,"RW + drift",12,83.408943305498,78.2633343651181,-5.14560894037992
108,"AR(1)",1,80.4132487136302,81.6239994049072,1.21075069127704
108,"AR(1)",6,82.4972551875347,83.7177273143422,1.22047212680749
108,"AR(1)",12,84.663836015955,78.2633343651181,-6.40050165083687
108,"MA(1)",1,81.0915855632489,81.6239994049072,0.532413841658297
108,"MA(1)",6,83.4023959222472,83.7177273143422,0.315331392094933
108,"MA(1)",12,86.195290711687,78.2633343651181,-7.93195634656884
108,"MA(2)",1,81.1002024817422,81.6239994049072,0.523796923164994
108,"MA(2)",6,83.822897635837,83.7177273143422,-0.105170321494825
108,"MA(2)",12,86.8132544400006,78.2633343651181,-8.54992007488252
108,"ARMA(1,1)",1,81.0856322948346,81.6239994049072,0.538367110072613
108,"ARMA(1,1)",6,83.5470616565704,83.7177273143422,0.170665657771707
108,"ARMA(1,1)",12,86.4146707200869,78.2633343651181,-8.15133635496876
108,"Auto-ARIMA",1,82.2976789693734,81.6239994049072,-0.673679564466212
108,"Auto-ARIMA",6,81.8600336162337,83.7177273143422,1.85769369810848
108,"Auto-ARIMA",12,82.9190689467919,78.2633343651181,-4.65573458167383
109,"Naive RW",1,81.6239994049072,84.66549949646,3.04150009155272
109,"Naive RW",6,81.6239994049072,78.8750013871626,-2.7489980177446
109,"Naive RW",12,81.6239994049072,74.9405260587993,-6.6834733461079
109,"Naive RW (bias-c)",1,82.0170217274302,84.66549949646,2.64847776902975
109,"Naive RW (bias-c)",6,84.0107024773354,78.8750013871626,-5.13570109017274
109,"Naive RW (bias-c)",12,86.4671932543291,74.9405260587993,-11.5266671955298
109,"RW + drift",1,81.9966642560663,84.66549949646,2.66883524039369
109,"RW + drift",6,83.8856661470477,78.8750013871626,-5.01066475988509
109,"RW + drift",12,86.2099999538972,74.9405260587993,-11.2694738950978
109,"AR(1)",1,83.0645101236173,84.66549949646,1.6009893728427
109,"AR(1)",6,85.4088837232356,78.8750013871626,-6.53388233607294
109,"AR(1)",12,87.7772548083181,74.9405260587993,-12.8367287495188
109,"MA(1)",1,82.7739047149117,84.66549949646,1.89159478154831
109,"MA(1)",6,85.1913149036732,78.8750013871626,-6.31631351651052
109,"MA(1)",12,88.117391501608,74.9405260587993,-13.1768654428087
109,"MA(2)",1,83.0892129912828,84.66549949646,1.57628650517714
109,"MA(2)",6,85.759308808089,78.8750013871626,-6.88430742092635
109,"MA(2)",12,88.8988731174787,74.9405260587993,-13.9583470586794
109,"ARMA(1,1)",1,82.8889052885098,84.66549949646,1.77659420795013
109,"ARMA(1,1)",6,85.4113712444044,78.8750013871626,-6.53636985724174
109,"ARMA(1,1)",12,88.4197790846436,74.9405260587993,-13.4792530258442
109,"Auto-ARIMA",1,82.1999253508377,84.66549949646,2.46557414562227
109,"Auto-ARIMA",6,80.4276385825421,78.8750013871626,-1.55263719537945
109,"Auto-ARIMA",12,81.4803415506385,74.9405260587993,-6.53981549183918
110,"Naive RW",1,84.66549949646,88.9999993064187,4.3344998099587
110,"Naive RW",6,84.66549949646,72.6384994506836,-12.0270000457764
110,"Naive RW",12,84.66549949646,71.4671423775809,-13.1983571188791
110,"Naive RW (bias-c)",1,85.0699694054442,88.9999993064187,3.9300299009745
110,"Naive RW (bias-c)",6,87.1214881582504,72.6384994506836,-14.4829887075668
110,"Naive RW (bias-c)",12,89.648720482958,71.4671423775809,-18.181578105377
110,"RW + drift",1,85.0768196344819,88.9999993064187,3.92317967193675
110,"RW + drift",6,87.1635891940166,72.6384994506836,-14.525089743333
110,"RW + drift",12,89.735386035264,71.4671423775809,-18.2682436576831
110,"AR(1)",1,86.362834089854,88.9999993064187,2.63716521656464
110,"AR(1)",6,89.0267702624654,72.6384994506836,-16.3882708117818
110,"AR(1)",12,91.6559351122681,71.4671423775809,-20.1887927346872
110,"MA(1)",1,86.4212730614256,88.9999993064187,2.57872624499312
110,"MA(1)",6,89.0942854440814,72.6384994506836,-16.4557859933978
110,"MA(1)",12,92.3404510786587,71.4671423775809,-20.8733087010778
110,"MA(2)",1,86.4858935678176,88.9999993064187,2.51410573860107
110,"MA(2)",6,89.4995389813411,72.6384994506836,-16.8610395306575
110,"MA(2)",12,92.9560433549296,71.4671423775809,-21.4889009773487
110,"ARMA(1,1)",1,86.4625434020283,88.9999993064187,2.53745590439038
110,"ARMA(1,1)",6,89.2817480797621,72.6384994506836,-16.6432486290785
110,"ARMA(1,1)",12,92.6121845706633,71.4671423775809,-21.1450421930824
110,"Auto-ARIMA",1,84.3366531518627,88.9999993064187,4.66334615455601
110,"Auto-ARIMA",6,81.9107046667505,72.6384994506836,-9.27220521606691
110,"Auto-ARIMA",12,83.6927487254026,71.4671423775809,-12.2256063478217
111,"Naive RW",1,88.9999993064186,82.9918185147372,-6.00818079168141
111,"Naive RW",6,88.9999993064186,75.3769571055537,-13.623042200865
111,"Naive RW",12,88.9999993064186,66.4566670372373,-22.5433322691814
111,"Naive RW (bias-c)",1,89.4223409247959,82.9918185147372,-6.43052241005869
111,"Naive RW (bias-c)",6,91.5643026800385,75.3769571055537,-16.1873455744848
111,"Naive RW (bias-c)",12,94.2024897822336,66.4566670372373,-27.7458227449964
111,"RW + drift",1,89.4687068341335,82.9918185147372,-6.47688831939625
111,"RW + drift",6,91.8495313477007,75.3769571055537,-16.472574242147
111,"RW + drift",12,94.7902974667082,66.4566670372373,-28.333630429471
111,"AR(1)",1,91.2235087464067,82.9918185147372,-8.23169023166946
111,"AR(1)",6,94.4478422841203,75.3769571055537,-19.0708851785666
111,"AR(1)",12,97.4754436383366,66.4566670372373,-31.0187766010993
111,"MA(1)",1,91.122448489817,82.9918185147372,-8.13062997507974
111,"MA(1)",6,94.1392139889467,75.3769571055537,-18.762256883393
111,"MA(1)",12,97.8167077665688,66.4566670372373,-31.3600407293316
111,"MA(2)",1,91.4367576992793,82.9918185147372,-8.44493918454209
111,"MA(2)",6,94.9133754787712,75.3769571055537,-19.5364183732176
111,"MA(2)",12,98.8461092857559,66.4566670372373,-32.3894422485186
111,"ARMA(1,1)",1,91.2502302290473,82.9918185147372,-8.25841171431009
111,"ARMA(1,1)",6,94.4583862327139,75.3769571055537,-19.0814291271602
111,"ARMA(1,1)",12,98.2371911211334,66.4566670372373,-31.7805240838962
111,"Auto-ARIMA",1,92.0591684451167,82.9918185147372,-9.06734993037949
111,"Auto-ARIMA",6,87.8636602633051,75.3769571055537,-12.4867031577514
111,"Auto-ARIMA",12,87.9675018843455,66.4566670372373,-21.5108348471082
112,"Naive RW",1,82.9918185147372,82.889474166067,-0.102344348670172
112,"Naive RW",6,82.9918185147372,73.4069999694824,-9.58481854525476
112,"Naive RW",12,82.9918185147372,63.9704762413388,-19.0213422733984
112,"Naive RW (bias-c)",1,83.3839427463551,82.889474166067,-0.494468580288085
112,"Naive RW (bias-c)",6,85.3725305501712,73.4069999694824,-11.9655305806887
112,"Naive RW (bias-c)",12,87.8215359414696,63.9704762413388,-23.8510597001308
112,"RW + drift",1,83.3729264991302,82.889474166067,-0.483452333063155
112,"RW + drift",6,85.304879084189,73.4069999694824,-11.8978791147066
112,"RW + drift",12,87.682406842018,63.9704762413388,-23.7119306006791
112,"AR(1)",1,81.6413187900882,82.889474166067,1.24815537597881
112,"AR(1)",6,82.5206762126641,73.4069999694824,-9.11367624318169
112,"AR(1)",12,84.8158850476243,63.9704762413388,-20.8454088062855
112,"MA(1)",1,80.9210524779012,82.889474166067,1.96842168816579
112,"MA(1)",6,83.1366715473836,73.4069999694824,-9.72967157790119
112,"MA(1)",12,85.8106734214097,63.9704762413388,-21.8401971800708
112,"MA(2)",1,80.7362865029623,82.889474166067,2.15318766310469
112,"MA(2)",6,82.4826485036833,73.4069999694824,-9.07564853420091
112,"MA(2)",12,85.243904433248,63.9704762413388,-21.2734281919092
112,"ARMA(1,1)",1,80.8542847863122,82.889474166067,2.03518937975481
112,"ARMA(1,1)",6,82.8918875723988,73.4069999694824,-9.48488760291636
112,"ARMA(1,1)",12,85.6003540023446,63.9704762413388,-21.6298777610058
112,"Auto-ARIMA",1,77.9664098381145,82.889474166067,4.92306432795256
112,"Auto-ARIMA",6,81.1155153215742,73.4069999694824,-7.70851535209178
112,"Auto-ARIMA",12,81.3279906792678,63.9704762413388,-17.357514437929
113,"Naive RW",1,82.889474166067,83.7177273143422,0.82825314827511
113,"Naive RW",6,82.889474166067,73.1285716465541,-9.76090251951291
113,"Naive RW",12,82.889474166067,69.35,-13.5394741660671
113,"Naive RW (bias-c)",1,83.277641447517,83.7177273143422,0.440085866825171
113,"Naive RW (bias-c)",6,85.2459152250424,73.1285716465541,-12.1173435784882
113,"Naive RW (bias-c)",12,87.6693468702206,69.35,-18.3193468702206
113,"RW + drift",1,83.2658267833109,83.7177273143422,0.451900531031228
113,"RW + drift",6,85.1733775282611,73.1285716465541,-12.044805881707
113,"RW + drift",12,87.5202106486701,69.35,-18.1702106486701
113,"AR(1)",1,83.4447348763133,83.7177273143422,0.272992438028837
113,"AR(1)",6,85.3170334286147,73.1285716465541,-12.1884617820606
113,"AR(1)",12,87.6674446734821,69.35,-18.3174446734821
113,"MA(1)",1,84.6043173673336,83.7177273143422,-0.886590052991494
113,"MA(1)",6,87.064933694191,73.1285716465541,-13.9363620476369
113,"MA(1)",12,90.0454401104436,69.35,-20.6954401104436
113,"MA(2)",1,84.2372525077925,83.7177273143422,-0.519525193450335
113,"MA(2)",6,87.0023386373212,73.1285716465541,-13.8737669907671
113,"MA(2)",12,90.1205872439939,69.35,-20.7705872439939
113,"ARMA(1,1)",1,84.4799241536985,83.7177273143422,-0.762196839356349
113,"ARMA(1,1)",6,87.0425301698572,73.1285716465541,-13.9139585233031
113,"ARMA(1,1)",12,90.0762425312487,69.35,-20.7262425312487
113,"Auto-ARIMA",1,85.7107677692206,83.7177273143422,-1.99304045487843
113,"Auto-ARIMA",6,89.7362462355309,73.1285716465541,-16.6076745889768
113,"Auto-ARIMA",12,86.4117011688831,69.35,-17.0617011688831
114,"Naive RW",1,83.7177273143422,78.8750013871626,-4.84272592717952
114,"Naive RW",6,83.7177273143422,78.2633343651181,-5.45439294922404
114,"Naive RW",12,83.7177273143422,69.5530435313349,-14.1646837830072
114,"Naive RW (bias-c)",1,84.106362762312,78.8750013871626,-5.23136137514938
114,"Naive RW (bias-c)",6,86.0767700121201,78.2633343651181,-7.81343564700201
114,"Naive RW (bias-c)",12,88.502287071165,69.5530435313349,-18.9492435398301
114,"RW + drift",1,84.1018334637467,78.8750013871626,-5.22683207658403
114,"RW + drift",6,86.0489613022426,78.2633343651181,-7.78562693712445
114,"RW + drift",12,88.4451116714244,69.5530435313349,-18.8920681400894
114,"AR(1)",1,84.5967475746999,78.8750013871626,-5.72174618753726
114,"AR(1)",6,86.6801349578649,78.2633343651181,-8.41680059274682
114,"AR(1)",12,89.0942222507841,69.5530435313349,-19.5411787194492
114,"MA(1)",1,84.3137129936363,78.8750013871626,-5.43871160647369
114,"MA(1)",6,86.7307733910459,78.2633343651181,-8.4674390259278
114,"MA(1)",12,89.657004783843,69.5530435313349,-20.1039612525081
114,"MA(2)",1,84.6621099163107,78.8750013871626,-5.7871085291481
114,"MA(2)",6,87.226033002811,78.2633343651181,-8.9626986376929
114,"MA(2)",12,90.33785816908,69.5530435313349,-20.784814637745
114,"ARMA(1,1)",1,84.420981747516,78.8750013871626,-5.54598036035334
114,"ARMA(1,1)",6,86.8887392434642,78.2633343651181,-8.62540487834606
114,"ARMA(1,1)",12,89.8836109646675,69.5530435313349,-20.3305674333325
114,"Auto-ARIMA",1,83.7796295838827,78.8750013871626,-4.90462819672001
114,"Auto-ARIMA",6,85.3917647449048,78.2633343651181,-7.12843037978672
114,"Auto-ARIMA",12,83.4701678011748,69.5530435313349,-13.9171242698399
115,"Naive RW",1,78.8750013871626,72.6384994506836,-6.23650193647903
115,"Naive RW",6,78.8750013871626,74.9405260587993,-3.93447532836329
115,"Naive RW",12,78.8750013871626,67.2614284697033,-11.6135729174593
115,"Naive RW (bias-c)",1,79.2391878239119,72.6384994506836,-6.60068837322827
115,"Naive RW (bias-c)",6,81.0854989842133,74.9405260587993,-6.14497292541397
115,"Naive RW (bias-c)",12,83.3579464962007,67.2614284697033,-16.0965180264974
115,"RW + drift",1,79.1926908381379,72.6384994506836,-6.55419138745432
115,"RW + drift",6,80.8004351267983,74.9405260587993,-5.85990906799894
115,"RW + drift",12,82.7728710220031,67.2614284697033,-15.5114425522998
115,"AR(1)",1,77.8324485880106,72.6384994506836,-5.19394913732705
115,"AR(1)",6,78.6030926923257,74.9405260587993,-3.66256663352635
115,"AR(1)",12,80.5181750915014,67.2614284697033,-13.2567466217981
115,"MA(1)",1,77.6676956688751,72.6384994506836,-5.02919621819146
115,"MA(1)",6,79.5968857564417,74.9405260587993,-4.6563596976424
115,"MA(1)",12,81.9149081251252,67.2614284697033,-14.6534796554219
115,"MA(2)",1,77.3817272381265,72.6384994506836,-4.74322778744288
115,"MA(2)",6,79.0462979340633,74.9405260587993,-4.10577187526395
115,"MA(2)",12,81.4343726426165,67.2614284697033,-14.1729441729132
115,"ARMA(1,1)",1,77.5642287279322,72.6384994506836,-4.92572927724862
115,"ARMA(1,1)",6,79.3888229874194,74.9405260587993,-4.44829692862002
115,"ARMA(1,1)",12,81.7360029251431,67.2614284697033,-14.4745744554398
115,"Auto-ARIMA",1,76.2370439149153,72.6384994506836,-3.59854446423171
115,"Auto-ARIMA",6,78.6343771105287,74.9405260587993,-3.69385105172938
115,"Auto-ARIMA",12,78.6663557291229,67.2614284697033,-11.4049272594196
116,"Naive RW",1,72.6384994506836,75.3769571055537,2.73845765487009
116,"Naive RW",6,72.6384994506836,71.4671423775809,-1.17135707310267
116,"Naive RW",12,72.6384994506836,67.5485705421085,-5.08992890857513
116,"Naive RW (bias-c)",1,72.9731264472154,75.3769571055537,2.40383065833829
116,"Naive RW (bias-c)",6,74.6695270665645,71.4671423775809,-3.20238468898363
116,"Naive RW (bias-c)",12,76.7573437572152,67.5485705421085,-9.20877321510677
116,"RW + drift",1,72.8767758851423,75.3769571055537,2.50018122041139
116,"RW + drift",6,74.0799337535238,71.4671423775809,-2.6127913759429
116,"RW + drift",12,75.5499717977011,67.5485705421085,-8.00140125559267
116,"AR(1)",1,71.0789822736821,75.3769571055537,4.29797483187154
116,"AR(1)",6,71.2294915097221,71.4671423775809,0.23765086785879
116,"AR(1)",12,72.6381734712174,67.5485705421085,-5.08960292910899
116,"MA(1)",1,71.4559370123842,75.3769571055537,3.92102009316945
116,"MA(1)",6,72.9606265055159,71.4671423775809,-1.49348412793502
116,"MA(1)",12,74.7526424420393,67.5485705421085,-7.20407189993081
116,"MA(2)",1,71.0867588062177,75.3769571055537,4.29019829933598
116,"MA(2)",6,72.3633622920262,71.4671423775809,-0.896219914445282
116,"MA(2)",12,74.2268783782466,67.5485705421085,-6.67830783613813
116,"ARMA(1,1)",1,71.3116876275022,75.3769571055537,4.06526947805152
116,"ARMA(1,1)",6,72.7049784781704,71.4671423775809,-1.23783610058949
116,"ARMA(1,1)",12,74.5246474774175,67.5485705421085,-6.9760769353091
116,"Auto-ARIMA",1,72.1350192185673,75.3769571055537,3.24193788698636
116,"Auto-ARIMA",6,74.6118092397011,71.4671423775809,-3.14466686212018
116,"Auto-ARIMA",12,76.7338226892375,67.5485705421085,-9.18525214712903
117,"Naive RW",1,75.3769571055537,73.4069999694824,-1.96995713607123
117,"Naive RW",6,75.3769571055537,66.4566670372373,-8.9202900683164
117,"Naive RW",12,75.3769571055537,63.95391298377,-11.4230441217837
117,"Naive RW (bias-c)",1,75.7216679851603,73.4069999694824,-2.31466801567785
117,"Naive RW (bias-c)",6,77.4690133325745,66.4566670372373,-11.0123462953373
117,"Naive RW (bias-c)",12,79.6191337137491,63.95391298377,-15.6652207299791
117,"RW + drift",1,75.6460224485228,73.4069999694824,-2.23902247904033
117,"RW + drift",6,77.005824737635,66.4566670372373,-10.5491577003977
117,"RW + drift",12,78.6698915852953,63.95391298377,-14.7159786015253
117,"AR(1)",1,76.8066353669953,73.4069999694824,-3.39963539751282
117,"AR(1)",6,78.6698058697942,66.4566670372373,-12.213138832557
117,"AR(1)",12,80.3717674096499,63.95391298377,-16.4178544258799
117,"MA(1)",1,77.7453877184272,73.4069999694824,-4.3383877489448
117,"MA(1)",6,79.6483293759612,66.4566670372373,-13.1916623387239
117,"MA(1)",12,81.9334918774632,63.95391298377,-17.9795788936933
117,"MA(2)",1,77.7858329293248,73.4069999694824,-4.37883295984236
117,"MA(2)",6,80.1172463297037,66.4566670372373,-13.6605792924664
117,"MA(2)",12,82.5505053988007,63.95391298377,-18.5965924150308
117,"ARMA(1,1)",1,77.751736949384,73.4069999694824,-4.34473697990161
117,"ARMA(1,1)",6,79.8128532418502,66.4566670372373,-13.3561862046129
117,"ARMA(1,1)",12,82.1547519346612,63.95391298377,-18.2008389508912
117,"Auto-ARIMA",1,79.3219610440648,73.4069999694824,-5.91496107458232
117,"Auto-ARIMA",6,77.5746676536867,66.4566670372373,-11.1180006164494
117,"Auto-ARIMA",12,80.2547173786117,63.95391298377,-16.3008043948418
118,"Naive RW",1,73.4069999694824,73.1285716465541,-0.278428322928278
118,"Naive RW",6,73.4069999694824,63.9704762413388,-9.43652372814359
118,"Naive RW",12,73.4069999694824,63.6794736761796,-9.72752629330283
118,"Naive RW (bias-c)",1,73.7400696787116,73.1285716465541,-0.611498032157513
118,"Naive RW (bias-c)",6,75.4282243978266,63.9704762413388,-11.4577481564877
118,"Naive RW (bias-c)",12,77.5051022133332,63.6794736761796,-13.8256285371537
118,"RW + drift",1,73.6502778874526,73.1285716465541,-0.521706240898439
118,"RW + drift",6,74.8788147491488,63.9704762413388,-10.90833850781
118,"RW + drift",12,76.3801395039748,63.6794736761796,-12.7006658277952
118,"AR(1)",1,73.210893360933,73.1285716465541,-0.0823217143788497
118,"AR(1)",6,74.0993397483788,63.9704762413388,-10.1288635070399
118,"AR(1)",12,75.5834599532038,63.6794736761796,-11.9039862770242
118,"MA(1)",1,72.5018434285797,73.1285716465541,0.626728217974417
118,"MA(1)",6,74.0390622082949,63.9704762413388,-10.0685859669561
118,"MA(1)",12,75.8725229713636,63.6794736761796,-12.193049295184
118,"MA(2)",1,72.6502707915813,73.1285716465541,0.478300854972858
118,"MA(2)",6,74.0382852959225,63.9704762413388,-10.0678090545837
118,"MA(2)",12,75.9695895218845,63.6794736761796,-12.2901158457049
118,"ARMA(1,1)",1,72.5522966085141,73.1285716465541,0.576275038039995
118,"ARMA(1,1)",6,74.0328743111016,63.9704762413388,-10.0623980697628
118,"ARMA(1,1)",12,75.9054236759379,63.6794736761796,-12.2259499997583
118,"Auto-ARIMA",1,72.70065665866,73.1285716465541,0.427914987894098
118,"Auto-ARIMA",6,72.3187850388118,63.9704762413388,-8.34830879747295
118,"Auto-ARIMA",12,74.0332159098244,63.6794736761796,-10.3537422336448
119,"Naive RW",1,73.1285716465541,78.2633343651181,5.13476271856396
119,"Naive RW",6,73.1285716465541,69.35,-3.77857164655416
119,"Naive RW",12,73.1285716465541,61.6286359266801,-11.499935719874
119,"Naive RW (bias-c)",1,73.4575879476659,78.2633343651181,4.8057464174522
119,"Naive RW (bias-c)",6,75.1250075024877,69.35,-5.77500750248771
119,"Naive RW (bias-c)",12,77.1759467630019,61.6286359266801,-15.5473108363218
119,"RW + drift",1,73.3665439574698,78.2633343651181,4.89679040764833
119,"RW + drift",6,74.5680720470028,69.35,-5.21807204700285
